id,external_id,legacy_partner_source,legacy_partner_id,name
30829,legacy_partner_sc_247CEC1C5AA348369BD69CB8EA618551,cooperat_company,247CEC1C5AA348369BD69CB8EA618551,德阳市市政设施和园林建设处
30830,legacy_partner_sc_24FF69C01A6440BC8D093A8397149E84,cooperat_company,24FF69C01A6440BC8D093A8397149E84,四川航天职业技术学院
30831,legacy_partner_sc_2571bcf0f38245e79fcfc53845b65bc4,cooperat_company,2571bcf0f38245e79fcfc53845b65bc4,新疆维吾尔自治区喀什地区大数据局
30832,legacy_partner_sc_25d8c5b2ebad420cbc1a8f62da17a97c,cooperat_company,25d8c5b2ebad420cbc1a8f62da17a97c,峨边彝族自治县新场乡人民政府
30833,legacy_partner_sc_26e255b6ebb54b678dfdd3463743d479,cooperat_company,26e255b6ebb54b678dfdd3463743d479,中国石油天然气第七建设有限公司
30834,legacy_partner_sc_27bbb49f1e4743da9cc5bc7f9e34119a,cooperat_company,27bbb49f1e4743da9cc5bc7f9e34119a,中江县凯江中学校
30835,legacy_partner_sc_27c88614ffea40bfb9d65e7be9eb6bcd,cooperat_company,27c88614ffea40bfb9d65e7be9eb6bcd,国营川西机器厂
30836,legacy_partner_sc_287c461b2f76478697038144e47b9279,cooperat_company,287c461b2f76478697038144e47b9279,中国移动通信集团四川有限公司
30837,legacy_partner_sc_28bcf97dc9064dd48c227d5c2e6e2084,cooperat_company,28bcf97dc9064dd48c227d5c2e6e2084,重庆临空经济示范区开发建设有限公司
30838,legacy_partner_sc_2C2A033646064C69A4E59D37E4B1D311,cooperat_company,2C2A033646064C69A4E59D37E4B1D311,四川璟丰源建工集团有限公司
30839,legacy_partner_sc_2D635F3D64D8428A863BE03E0CBA8C68,cooperat_company,2D635F3D64D8428A863BE03E0CBA8C68,四川省第六建筑有限公司
30840,legacy_partner_sc_2F072EE30F8C461D8431AED874636D80,cooperat_company,2F072EE30F8C461D8431AED874636D80,重庆市北碚区人民政府北温泉街道办事处
30841,legacy_partner_sc_2FBC2769344D4C0A80C381F24929F90C,cooperat_company,2FBC2769344D4C0A80C381F24929F90C,德阳市房地产股份有限公司凯拂菻酒店分公司
30842,legacy_partner_sc_2b3124837d8547cea19b91673c16837c,cooperat_company,2b3124837d8547cea19b91673c16837c,德阳高新发展有限公司
30843,legacy_partner_sc_2c40b8dec4a54202ba450b0643e44472,cooperat_company,2c40b8dec4a54202ba450b0643e44472,德阳德美医疗美容医院有限公司
30844,legacy_partner_sc_2db04500c3d542259f898ecb0eae3fcd,cooperat_company,2db04500c3d542259f898ecb0eae3fcd,成都建工第五建筑工程有限公司
30845,legacy_partner_sc_2e112a1d31384dc1bbb2e9342e9a89c5,cooperat_company,2e112a1d31384dc1bbb2e9342e9a89c5,四川省绵阳外国语学校
30846,legacy_partner_sc_2e347921a67b4bf1b7465794177091b1,cooperat_company,2e347921a67b4bf1b7465794177091b1,德阳市罗江区鄢家镇人民政府
30847,legacy_partner_sc_305e9fb55c5740fb8e5982e524b5b534,cooperat_company,305e9fb55c5740fb8e5982e524b5b534,德阳市群运物资有限责任公司
30848,legacy_partner_sc_308F2E544BAB46639CB137FF21E27DBD,cooperat_company,308F2E544BAB46639CB137FF21E27DBD,重庆市荣昌区盘龙镇白鹤村村民委员会
30849,legacy_partner_sc_30FE9AE3FBEA40F7825B4D0D12642FB7,cooperat_company,30FE9AE3FBEA40F7825B4D0D12642FB7,国网四川省电力公司成都市龙泉驿供电分公司
30850,legacy_partner_sc_30f6e290c7d046898ad5fd41c5ddffa8,cooperat_company,30f6e290c7d046898ad5fd41c5ddffa8,重庆翰博光电有限公司
30851,legacy_partner_sc_31C4952941CA49B5A0B2ECB7FD07DDAB,cooperat_company,31C4952941CA49B5A0B2ECB7FD07DDAB,四川省第一建筑工程有限公司
30852,legacy_partner_sc_31E36F8D9F624CC2B2C6468287A773FD,cooperat_company,31E36F8D9F624CC2B2C6468287A773FD,绵阳市发展和改革委员会
30853,legacy_partner_sc_33687b850d6445219ae57488c140c815,cooperat_company,33687b850d6445219ae57488c140c815,河北省送变电有限公司
30854,legacy_partner_sc_336D6F4B517C4A8DB2DBBA885C865B31,cooperat_company,336D6F4B517C4A8DB2DBBA885C865B31,德阳市土地矿权交易中心
30855,legacy_partner_sc_3373797eb3b64dee890de9ca210570cc,cooperat_company,3373797eb3b64dee890de9ca210570cc,中交一公局海威工程建设有限公司
30856,legacy_partner_sc_339be9f5b22745819f0dcf57c81b207f,cooperat_company,339be9f5b22745819f0dcf57c81b207f,重庆两江新区土地征收和住房事务中心
30857,legacy_partner_sc_34a812ec5d8945b58f79d23ee1e685ec,cooperat_company,34a812ec5d8945b58f79d23ee1e685ec,中国人民解放军32166部队
30858,legacy_partner_sc_34ae583a09d34a25864e4a1f7ec631e6,cooperat_company,34ae583a09d34a25864e4a1f7ec631e6,二重德阳储能科技有限公司
30859,legacy_partner_sc_35e0b4e4a6514485b6c8ea92ea1b753f,cooperat_company,35e0b4e4a6514485b6c8ea92ea1b753f,武汉惟景三维科技有限公司
30860,legacy_partner_sc_35eddc0ae97c4abb9d8da4668af01eae,cooperat_company,35eddc0ae97c4abb9d8da4668af01eae,四川瑞源建筑工程有限公司
30861,legacy_partner_sc_3604cde05fcd460da21f288d5a2b1669,cooperat_company,3604cde05fcd460da21f288d5a2b1669,四川巨腾建筑工程有限公司
30862,legacy_partner_sc_3698c87c05c7474aaced71187e3da397,cooperat_company,3698c87c05c7474aaced71187e3da397,德阳市罗江区公路建设养护所
30863,legacy_partner_sc_36d0952b1d114999856e665afe600477,cooperat_company,36d0952b1d114999856e665afe600477,旌阳区左氏餐饮店
30864,legacy_partner_sc_36fa74bc7bab4bde99e79ccc10cb431a,cooperat_company,36fa74bc7bab4bde99e79ccc10cb431a,中铁广州工程局集团有限公司
30865,legacy_partner_sc_37934CB83C8B4EFCA2748955EEC9BA9A,cooperat_company,37934CB83C8B4EFCA2748955EEC9BA9A,德阳市旌阳区红樱桃幼稚园
30866,legacy_partner_sc_3881CDDAFE914A29A9F7E44005E4BBEF,cooperat_company,3881CDDAFE914A29A9F7E44005E4BBEF,四汇建设集团有限公司
30867,legacy_partner_sc_38960DBD0B534800AC3000369CECAFC4,cooperat_company,38960DBD0B534800AC3000369CECAFC4,德阳文旅大健康产业发展集团有限公司
30868,legacy_partner_sc_39779398B288427493E518740C467ADD,cooperat_company,39779398B288427493E518740C467ADD,于田县住房和城乡建设局
30869,legacy_partner_sc_3B4CD88B4CB4487FA213EF58F5B35180,cooperat_company,3B4CD88B4CB4487FA213EF58F5B35180,中江县仓山镇人民政府
30870,legacy_partner_sc_3C18E5599CE144FAB8690930FE9F01D8,cooperat_company,3C18E5599CE144FAB8690930FE9F01D8,德阳市罗江区白马关镇人民政府
30871,legacy_partner_sc_3DBF0AD2BB614F8DA7295B68E3E3796B,cooperat_company,3DBF0AD2BB614F8DA7295B68E3E3796B,剑阁县杨村镇人民政府
30872,legacy_partner_sc_3F09FC5ACB9A4182A390FC156B0C22D6,cooperat_company,3F09FC5ACB9A4182A390FC156B0C22D6,四川通信服务有限公司
30873,legacy_partner_sc_3F3AF87A899147BB98FA5B1A5F468700,cooperat_company,3F3AF87A899147BB98FA5B1A5F468700,苍溪县五龙镇人民政府
30874,legacy_partner_sc_3F66CD802F9A4B7EA1650EC1CB30D927,cooperat_company,3F66CD802F9A4B7EA1650EC1CB30D927,安徽省路港工程有限责任公司
30875,legacy_partner_sc_3a029de2e6594261bf4a15b5293e7f53,cooperat_company,3a029de2e6594261bf4a15b5293e7f53,中建四局第一建筑工程有限公司
30876,legacy_partner_sc_3c56a7c412714e0f9d1bc9c7c1c5ed5c,cooperat_company,3c56a7c412714e0f9d1bc9c7c1c5ed5c,重庆帆盾环保设备有限公司
30877,legacy_partner_sc_3dbb244e9c4d4846994010ca11a8744b,cooperat_company,3dbb244e9c4d4846994010ca11a8744b,喀什市农业农村局
30878,legacy_partner_sc_3e5dfb41a1f0455abcc5b42a079c1353,cooperat_company,3e5dfb41a1f0455abcc5b42a079c1353,国网新疆电力有限公司喀什供电公司
30879,legacy_partner_sc_3ff2625c8e3b414fa2819810f5377dde,cooperat_company,3ff2625c8e3b414fa2819810f5377dde,绵阳市安州区人民检察院
30880,legacy_partner_sc_403FD26CD8A04C078C77ED2516F1D4B9,cooperat_company,403FD26CD8A04C078C77ED2516F1D4B9,四川省什邡市城市建设投资公司
30881,legacy_partner_sc_4068b3a429484af88580203246b779c0,cooperat_company,4068b3a429484af88580203246b779c0,绵阳市涪城区丰谷镇人民政府
30882,legacy_partner_sc_40b21fc90f9e46dbb9ac3afff644f13f,cooperat_company,40b21fc90f9e46dbb9ac3afff644f13f,中江县辑庆镇尖寨村股份经济合作联合社
30883,legacy_partner_sc_41325F7AB958423BBAF1A110DD4BA177,cooperat_company,41325F7AB958423BBAF1A110DD4BA177,眉山环天水务有限公司
30884,legacy_partner_sc_41746ede278248f581dbd765a371bb79,cooperat_company,41746ede278248f581dbd765a371bb79,德阳市住房保障和房地产事务中心
30885,legacy_partner_sc_42619649CF1B41A3822EEEE9E1CDA18D,cooperat_company,42619649CF1B41A3822EEEE9E1CDA18D,四川瑞荣建设有限责任公司
30886,legacy_partner_sc_427cba4e01f34510b2390ab56d007e96,cooperat_company,427cba4e01f34510b2390ab56d007e96,德阳开放大学
30887,legacy_partner_sc_42d9b83e18a94c178721fbfd11ccb5a7,cooperat_company,42d9b83e18a94c178721fbfd11ccb5a7,中国人民解放军95696部队
30888,legacy_partner_sc_433a5c0d9b5d4b5ab253a4fabc12bde3,cooperat_company,433a5c0d9b5d4b5ab253a4fabc12bde3,四川省商贸学校
30889,legacy_partner_sc_436718F022DC42B0B639D3AEE5AC56C0,cooperat_company,436718F022DC42B0B639D3AEE5AC56C0,四川省东汽八一中学
30890,legacy_partner_sc_437ee3d15a2548d781620fa3fdc7b1be,cooperat_company,437ee3d15a2548d781620fa3fdc7b1be,中国建筑一局（集团）有限公司
30891,legacy_partner_sc_43F30D4FB38B48E3BFAA06EE7A59328F,cooperat_company,43F30D4FB38B48E3BFAA06EE7A59328F,德阳市天韵文化发展有限公司天韵酒店
30892,legacy_partner_sc_44c97020ed7c4f4a98352c4b0249633a,cooperat_company,44c97020ed7c4f4a98352c4b0249633a,重庆巴驿公共交通站场管理有限公司
30893,legacy_partner_sc_44dd7fdfdc32442680b94f237afbe3f7,cooperat_company,44dd7fdfdc32442680b94f237afbe3f7,德阳国信驰能科技服务有限公司
30894,legacy_partner_sc_44e6ec9d67c343a7a33f8db2dcb0ae03,cooperat_company,44e6ec9d67c343a7a33f8db2dcb0ae03,德阳市旌阳区旌东街道旌湖社区居民委员会
30895,legacy_partner_sc_4503d05e798442cabd93d9d46ef50723,cooperat_company,4503d05e798442cabd93d9d46ef50723,河北维得利吊索具制造有限公司
30896,legacy_partner_sc_45dc4ba6750c4a199773c7d3c4600de6,cooperat_company,45dc4ba6750c4a199773c7d3c4600de6,绵竹市众力工程机械设备有限公司
30897,legacy_partner_sc_465d51947a364767a9b2c9f30c7b1f40,cooperat_company,465d51947a364767a9b2c9f30c7b1f40,德阳发展控股集团有限公司
30898,legacy_partner_sc_46bb394b7ccc4de4879d327c98c3b348,cooperat_company,46bb394b7ccc4de4879d327c98c3b348,中铁二十三局集团第四工程有限公司
30899,legacy_partner_sc_470544403DE64C9F820AC12849906FC9,cooperat_company,470544403DE64C9F820AC12849906FC9,米易高恒置业有限公司
30900,legacy_partner_sc_475BDED8366B4B7B99D10C4619DAB4CD,cooperat_company,475BDED8366B4B7B99D10C4619DAB4CD,宁南县环境保护局
30901,legacy_partner_sc_4799E1C864514190BAC0FC885FA0E991,cooperat_company,4799E1C864514190BAC0FC885FA0E991,中铁十九局集团第五工程有限公司
30902,legacy_partner_sc_48006db75b91464c9bc0ac414c79a965,cooperat_company,48006db75b91464c9bc0ac414c79a965,陕西冶金设计研究院有限公司
30903,legacy_partner_sc_4848421c0c504f068c2e3b136cb3e103,cooperat_company,4848421c0c504f068c2e3b136cb3e103,德阳经济技术开发区城市管理综合服务中心
30904,legacy_partner_sc_48bf6eebc71f4a07b5480465b75fb70a,cooperat_company,48bf6eebc71f4a07b5480465b75fb70a,重庆市城投路桥管理有限公司
