partner_key,legacy_partner_source,legacy_partner_id,legacy_partner_ids,name,company_type,customer_rank,supplier_rank,sc_supplier_type,sc_account_name,sc_bank_name,sc_bank_account,vat,legacy_credit_code,source_created_by,source_created_at,source_project_name,source_document_state,source_push_result,source_tax_rate,source_files,legacy_source_evidence,review_flags
name:成都市大邑县盛业建辅材料厂,xlsx_supplier_cooperat_company,name:成都市大邑县盛业建辅材料厂,,成都市大邑县盛业建辅材料厂,company,0,1,other,,,,,,yangdesheng,2022-01-27 11:34,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都市德康尔建筑装饰有限公司,xlsx_supplier_cooperat_company,name:成都市德康尔建筑装饰有限公司,,成都市德康尔建筑装饰有限公司,company,0,1,other,,,,,,lilinxu,2022-01-13 15:04,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都市新时贸科技有限公司,xlsx_supplier_cooperat_company,name:成都市新时贸科技有限公司,,成都市新时贸科技有限公司,company,0,1,other,,,,,,yangdesheng,2021-03-12 11:48,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都市星宇德源木业有限公司,xlsx_supplier_cooperat_company,name:成都市星宇德源木业有限公司,,成都市星宇德源木业有限公司,company,0,1,other,,,,,,lilinxu,2021-01-21 17:35,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都市欣软科技有限责任公司,xlsx_supplier_cooperat_company,name:成都市欣软科技有限责任公司,,成都市欣软科技有限责任公司,company,0,1,other,,,,,,wennan,2022-12-29 10:28,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都市玺金建筑劳务有限公司,xlsx_supplier_cooperat_company,name:成都市玺金建筑劳务有限公司,,成都市玺金建筑劳务有限公司,company,0,1,other,,,,,,yangdesheng,2021-01-22 14:53,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都市荣景商品混凝土有限责任公司青白江分公司,xlsx_supplier_cooperat_company,name:成都市荣景商品混凝土有限责任公司青白江分公司,,成都市荣景商品混凝土有限责任公司青白江分公司,company,0,1,other,,,,,,wennan,2023-01-12 12:43,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都市薛氏建筑工程机械有限公司,xlsx_supplier_cooperat_company,name:成都市薛氏建筑工程机械有限公司,,成都市薛氏建筑工程机械有限公司,company,0,1,other,,,,,,chentianyou,2023-02-01 09:31,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都开祥空调设备有限公司,xlsx_supplier_cooperat_company,name:成都开祥空调设备有限公司,,成都开祥空调设备有限公司,company,0,1,other,,,,,,lilinxu,2021-12-21 15:26,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都敬业恒泰贸易有限公司,xlsx_supplier_cooperat_company,name:成都敬业恒泰贸易有限公司,,成都敬业恒泰贸易有限公司,company,0,1,other,,,,,,yangdesheng,2021-10-08 17:18,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都旭日华美科技有限公司,xlsx_supplier_cooperat_company,name:成都旭日华美科技有限公司,,成都旭日华美科技有限公司,company,0,1,other,,,,,,lilinxu,2021-03-22 12:50,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都易信达科技股份有限公司,xlsx_supplier_cooperat_company,name:成都易信达科技股份有限公司,,成都易信达科技股份有限公司,company,0,1,other,,,,,,lilinxu,2021-11-03 10:07,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都星诚围栏建筑有限公司,xlsx_supplier_cooperat_company,name:成都星诚围栏建筑有限公司,,成都星诚围栏建筑有限公司,company,0,1,other,,,,,,lilinxu,2023-01-19 20:54,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都涂丽佳涂料有限公司,xlsx_supplier_cooperat_company,name:成都涂丽佳涂料有限公司,,成都涂丽佳涂料有限公司,company,0,1,other,,,,,,lilinxu,2021-12-27 16:27,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都潮锦嘉业贸易有限公司,xlsx_supplier_cooperat_company,name:成都潮锦嘉业贸易有限公司,,成都潮锦嘉业贸易有限公司,company,0,1,other,,,,,,lilinxu,2021-01-21 17:33,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都瑞和隆建材有限公司,xlsx_supplier_cooperat_company,name:成都瑞和隆建材有限公司,,成都瑞和隆建材有限公司,company,0,1,other,,,,,,yangdesheng,2021-04-14 14:18,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都盛茂园林有限公司,xlsx_supplier_cooperat_company,name:成都盛茂园林有限公司,,成都盛茂园林有限公司,company,0,1,other,,,,,,caisiqi,2023-08-14 09:36,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都科林实验设备有限公司,xlsx_supplier_cooperat_company,name:成都科林实验设备有限公司,,成都科林实验设备有限公司,company,0,1,other,,,,,,luohao,2021-11-22 09:58,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都红泰塑胶管业有限公司,xlsx_supplier_cooperat_company,name:成都红泰塑胶管业有限公司,,成都红泰塑胶管业有限公司,company,0,1,other,,,,,,lilinxu,2021-03-09 16:49,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都耀龙科技有限公司,xlsx_supplier_cooperat_company,name:成都耀龙科技有限公司,,成都耀龙科技有限公司,company,0,1,other,,,,,,lilinxu,2022-04-19 15:58,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都虹润制漆有限公司,xlsx_supplier_cooperat_company,name:成都虹润制漆有限公司,,成都虹润制漆有限公司,company,0,1,other,,,,,,wennan,2020-12-19 11:04,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:成都行程建筑工程有限公司,xlsx_supplier_cooperat_company,name:成都行程建筑工程有限公司,,成都行程建筑工程有限公司,company,0,1,other,,,,,,luohao,2021-11-29 12:07,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都诺美力威科技有限公司,xlsx_supplier_cooperat_company,name:成都诺美力威科技有限公司,,成都诺美力威科技有限公司,company,0,1,other,,,,,,邓洪英,2025-05-27 00:00,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:成都赛小牛新材料有限公司,xlsx_supplier_cooperat_company,name:成都赛小牛新材料有限公司,,成都赛小牛新材料有限公司,company,0,1,other,,,,,,caisiqi,2023-08-04 11:05,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:成都长红润晨建材有限公司,xlsx_supplier_cooperat_company,name:成都长红润晨建材有限公司,,成都长红润晨建材有限公司,company,0,1,other,,,,,,lilinxu,2022-03-23 14:29,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:成都龙煜燊建筑劳务有限公司,xlsx_supplier_cooperat_company,name:成都龙煜燊建筑劳务有限公司,,成都龙煜燊建筑劳务有限公司,company,0,1,other,,,,,,laiyuxuan,2021-07-16 14:19,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花市东区帕司特商贸部,xlsx_supplier_cooperat_company,name:攀枝花市东区帕司特商贸部,,攀枝花市东区帕司特商贸部,person,0,1,other,,,,,,lilinxu,2022-01-28 18:15,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:攀枝花市东区晶晶灯具经营部,xlsx_supplier_cooperat_company,name:攀枝花市东区晶晶灯具经营部,,攀枝花市东区晶晶灯具经营部,company,0,1,other,,,,,,lilinxu,2021-09-09 14:35,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花市东区艾仕建材经营部,xlsx_supplier_cooperat_company,name:攀枝花市东区艾仕建材经营部,,攀枝花市东区艾仕建材经营部,company,0,1,other,,,,,,lilinxu,2021-08-02 10:25,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花市仁和区盘古不锈钢装饰部,xlsx_supplier_cooperat_company,name:攀枝花市仁和区盘古不锈钢装饰部,,攀枝花市仁和区盘古不锈钢装饰部,person,0,1,other,,,,,,lilinxu,2021-03-30 10:28,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花市仁和区邹师门窗经营部,xlsx_supplier_cooperat_company,name:攀枝花市仁和区邹师门窗经营部,,攀枝花市仁和区邹师门窗经营部,company,0,1,other,,,,,,lilinxu,2022-01-27 17:23,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:攀枝花市仁和区鸿利苗木场,xlsx_supplier_cooperat_company,name:攀枝花市仁和区鸿利苗木场,,攀枝花市仁和区鸿利苗木场,person,0,1,other,,,,,,lilinxu,2022-03-28 10:53,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:攀枝花市德洪工贸有限公司,xlsx_supplier_cooperat_company,name:攀枝花市德洪工贸有限公司,,攀枝花市德洪工贸有限公司,company,0,1,other,,,,,,caisiqi,2023-08-10 17:34,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:攀枝花市润广工贸有限公司,xlsx_supplier_cooperat_company,name:攀枝花市润广工贸有限公司,,攀枝花市润广工贸有限公司,company,0,1,other,,,,,,lilinxu,2022-01-29 09:13,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:攀枝花市诺美商贸有限公司,xlsx_supplier_cooperat_company,name:攀枝花市诺美商贸有限公司,,攀枝花市诺美商贸有限公司,company,0,1,other,,,,,,lilinxu,2021-09-09 14:36,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花市远翔石材经营部,xlsx_supplier_cooperat_company,name:攀枝花市远翔石材经营部,,攀枝花市远翔石材经营部,company,0,1,other,,,,,,lilinxu,2021-04-19 10:40,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:攀枝花润之民建材有限公司,xlsx_supplier_cooperat_company,name:攀枝花润之民建材有限公司,,攀枝花润之民建材有限公司,company,0,1,other,,,,,,caisiqi,2023-08-11 08:40,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:新疆众缆线缆有限公司,xlsx_supplier_cooperat_company,name:新疆众缆线缆有限公司,,新疆众缆线缆有限公司,company,0,1,other,,,,,,liwenhui,2021-12-06 14:22,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆凌新建筑工程有限公司,xlsx_supplier_cooperat_company,name:新疆凌新建筑工程有限公司,,新疆凌新建筑工程有限公司,company,0,1,other,,,,,,肖辉玖,2025-12-22 00:00,公司综合平台,审核通过,,,2-2往来单位639136896497045000.xlsx,user_xlsx_supplier_cooperat_company:2-2往来单位639136896497045000.xlsx,duplicate_name_in_xlsx
name:新疆卓捷工程造价咨询有限公司喀什分公司,xlsx_supplier_cooperat_company,name:新疆卓捷工程造价咨询有限公司喀什分公司,,新疆卓捷工程造价咨询有限公司喀什分公司,company,0,1,other,,,,,,lilinxu,2022-01-07 16:30,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆天佑石化有限公司,xlsx_supplier_cooperat_company,name:新疆天佑石化有限公司,,新疆天佑石化有限公司,company,0,1,other,,,,,,wennan,2021-08-03 09:53,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:新疆新宇长城电缆有限公司,xlsx_supplier_cooperat_company,name:新疆新宇长城电缆有限公司,,新疆新宇长城电缆有限公司,company,0,1,other,,,,,,yangdesheng,2021-10-26 15:10,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆煊艺欣消防工程有限公司,xlsx_supplier_cooperat_company,name:新疆煊艺欣消防工程有限公司,,新疆煊艺欣消防工程有限公司,company,0,1,other,,,,,,wennan,2022-03-07 18:30,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆鑫邦铭盛交通工程设施有限公司,xlsx_supplier_cooperat_company,name:新疆鑫邦铭盛交通工程设施有限公司,,新疆鑫邦铭盛交通工程设施有限公司,company,0,1,other,,,,,,lilinxu,2021-10-18 14:57,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆阿斯帕里提公路养护有限公司,xlsx_supplier_cooperat_company,name:新疆阿斯帕里提公路养护有限公司,,新疆阿斯帕里提公路养护有限公司,company,0,1,other,,,,,,lilinxu,2021-12-29 14:47,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:新疆鹏通路桥建设有限公司,xlsx_supplier_cooperat_company,name:新疆鹏通路桥建设有限公司,,新疆鹏通路桥建设有限公司,company,0,1,other,,,,,,lilinxu,2021-12-22 17:02,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:方红均,xlsx_supplier_cooperat_company,name:方红均,,方红均,person,0,1,other,,,,,,lilinxu,2020-09-11 10:20,德阳市泰山路（金沙江路-新收费站）提档升级改造工程,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:旌阳区一烟酒鼎烟酒行,xlsx_supplier_cooperat_company,name:旌阳区一烟酒鼎烟酒行,,旌阳区一烟酒鼎烟酒行,person,0,1,other,,,,,,倪德珍,2023-05-31 12:21,公司综合平台,审核通过,,0%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:旌阳区七贤木雕经营店,xlsx_supplier_cooperat_company,name:旌阳区七贤木雕经营店,,旌阳区七贤木雕经营店,person,0,1,other,,,,,,lilinxu,2021-07-14 16:35,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:旌阳区俊鑫装卸搬运服务部,xlsx_supplier_cooperat_company,name:旌阳区俊鑫装卸搬运服务部,,旌阳区俊鑫装卸搬运服务部,company,0,1,other,,,,,,liwenhui,2021-12-06 15:32,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区加卓建筑材料经营部,xlsx_supplier_cooperat_company,name:旌阳区加卓建筑材料经营部,,旌阳区加卓建筑材料经营部,company,0,1,other,,,,,,蔡思琪,2023-08-31 09:19,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区嘉峰石材经营部,xlsx_supplier_cooperat_company,name:旌阳区嘉峰石材经营部,,旌阳区嘉峰石材经营部,company,0,1,other,,,,,,caisiqi,2023-08-16 14:12,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区子荣工程机械租赁服务部,xlsx_supplier_cooperat_company,name:旌阳区子荣工程机械租赁服务部,,旌阳区子荣工程机械租赁服务部,company,0,1,other,,,,,,邓世娇,2024-05-11 11:39,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:旌阳区宏安吊装服务部,xlsx_supplier_cooperat_company,name:旌阳区宏安吊装服务部,,旌阳区宏安吊装服务部,company,0,1,other,,,,,,邓世娇,2024-05-11 10:59,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:旌阳区宏裕辉建材经营部,xlsx_supplier_cooperat_company,name:旌阳区宏裕辉建材经营部,,旌阳区宏裕辉建材经营部,company,0,1,other,,,,,,邓世娇,2024-05-12 18:29,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit;has_not_approved_source_row
name:旌阳区富玉建材经营部,xlsx_supplier_cooperat_company,name:旌阳区富玉建材经营部,,旌阳区富玉建材经营部,company,0,1,other,,,,,,lilinxu,2020-03-31 14:23,公司综合平台,审核通过,,,2-7往来单位639136900577513750.xlsx,user_xlsx_supplier_cooperat_company:2-7往来单位639136900577513750.xlsx,duplicate_name_in_xlsx
name:旌阳区富鑫建材经营部,xlsx_supplier_cooperat_company,name:旌阳区富鑫建材经营部,,旌阳区富鑫建材经营部,company,0,1,other,,,,,,lilinxu,2022-01-26 14:38,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区应木建材经营部,xlsx_supplier_cooperat_company,name:旌阳区应木建材经营部,,旌阳区应木建材经营部,company,0,1,other,,,,,,邓世娇,2024-05-12 18:40,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:旌阳区康飞石材加工厂,xlsx_supplier_cooperat_company,name:旌阳区康飞石材加工厂,,旌阳区康飞石材加工厂,company,0,1,other,,,,,,lilinxu,2021-07-07 09:33,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:旌阳区建明广告工作室,xlsx_supplier_cooperat_company,name:旌阳区建明广告工作室,,旌阳区建明广告工作室,person,0,1,other,,,,,,luohao,2021-12-02 17:10,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区德新镇创新机械租赁部,xlsx_supplier_cooperat_company,name:旌阳区德新镇创新机械租赁部,,旌阳区德新镇创新机械租赁部,person,0,1,other,,,,,,邓世娇,2024-08-15 11:16,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit
name:旌阳区德新镇富兴机械租赁部,xlsx_supplier_cooperat_company,name:旌阳区德新镇富兴机械租赁部,,旌阳区德新镇富兴机械租赁部,person,0,1,other,,,,,,chentianyou,2022-12-30 14:57,中江县御河中学校新建学生宿舍、附属工程及设备购置建设项目,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区旌东粮油经营部,xlsx_supplier_cooperat_company,name:旌阳区旌东粮油经营部,,旌阳区旌东粮油经营部,company,0,1,other,,,,,,lilinxu,2021-12-09 14:15,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区旌瑞机械设备租赁服务部,xlsx_supplier_cooperat_company,name:旌阳区旌瑞机械设备租赁服务部,,旌阳区旌瑞机械设备租赁服务部,company,0,1,other,,,,,,邓世娇,2024-05-11 11:18,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit;has_not_approved_source_row
name:旌阳区旗泰机械设备租赁服务部,xlsx_supplier_cooperat_company,name:旌阳区旗泰机械设备租赁服务部,,旌阳区旗泰机械设备租赁服务部,company,0,1,other,,,,,,邓世娇,2024-05-11 11:44,公司综合平台,审核通过,,1%,2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx;2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx;invalid_or_placeholder_credit
name:旌阳区星月承工程机械租赁服务部,xlsx_supplier_cooperat_company,name:旌阳区星月承工程机械租赁服务部,,旌阳区星月承工程机械租赁服务部,company,0,1,other,,,,,,luyan,2023-01-06 14:52,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区智佳广告设计工作室,xlsx_supplier_cooperat_company,name:旌阳区智佳广告设计工作室,,旌阳区智佳广告设计工作室,person,0,1,other,,,,,,liwenhui,2021-12-06 15:57,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区智贤建材经营部,xlsx_supplier_cooperat_company,name:旌阳区智贤建材经营部,,旌阳区智贤建材经营部,company,0,1,other,,,,,,yangdesheng,2022-01-20 09:00,公司综合平台,审核通过,,,2-5往来单位639136898994232500.xlsx,user_xlsx_supplier_cooperat_company:2-5往来单位639136898994232500.xlsx,duplicate_name_in_xlsx
name:旌阳区清松打井服务部,xlsx_supplier_cooperat_company,name:旌阳区清松打井服务部,,旌阳区清松打井服务部,company,0,1,other,,,,,,wennan,2023-01-16 14:50,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区瑞博尔建材经营部,xlsx_supplier_cooperat_company,name:旌阳区瑞博尔建材经营部,,旌阳区瑞博尔建材经营部,company,0,1,other,,,,,,wennan,2023-01-17 11:37,公司综合平台,审核通过,,,2-4往来单位639136898155170000.xlsx,user_xlsx_supplier_cooperat_company:2-4往来单位639136898155170000.xlsx,duplicate_name_in_xlsx
name:旌阳区立扬伟建材经营部,xlsx_supplier_cooperat_company,name:旌阳区立扬伟建材经营部,,旌阳区立扬伟建材经营部,company,0,1,other,,,,,,蔡思琪,2023-12-04 11:33,公司综合平台,审核通过,,,2-3往来单位639136897347826250.xlsx,user_xlsx_supplier_cooperat_company:2-3往来单位639136897347826250.xlsx,duplicate_name_in_xlsx
name:旌阳区美奇门窗加工部,xlsx_supplier_cooperat_company,name:旌阳区美奇门窗加工部,,旌阳区美奇门窗加工部,person,0,1,other,,,,,,yinjiamei,2021-02-23 14:41,公司综合平台,审核通过,,,2-6往来单位639136899858138750.xlsx,user_xlsx_supplier_cooperat_company:2-6往来单位639136899858138750.xlsx,duplicate_name_in_xlsx
name:旌阳区荣诚发工程机械租赁服务部,xlsx_supplier_cooperat_company,name:旌阳区荣诚发工程机械租赁服务部,,旌阳区荣诚发工程机械租赁服务部,company,0,1,other,,,,,,邓世娇,2024-08-14 10:40,公司综合平台,填单,,1%,2-1费用单位639136863177201250.xlsx,user_xlsx_supplier_cooperat_company:2-1费用单位639136863177201250.xlsx,invalid_or_placeholder_credit;has_not_approved_source_row
