row_no,evidence_grade,legacy_partner_source,legacy_partner_id,partner_name,tax_number,sources,source_row_count,blockers,recommended_next_task
2702,missing_tax_company_supplier_pair_review,company;supplier,c9edc361c67f4eb983d25c534ad2e075,诚仁五金经营部（范俊）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2734,missing_tax_company_supplier_pair_review,company;supplier,78b08cfbcc11461a92db1108ea812cb4,贵州盛世天利物资有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2763,missing_tax_company_supplier_pair_review,company;supplier,a239e52a15fe4191ab827df6452a8c50,越西县创合广告传媒有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2765,missing_tax_company_supplier_pair_review,company;supplier,da5d7ef8977e41aa840a2b80ec28e9fe,越西县康康商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2767,missing_tax_company_supplier_pair_review,company;supplier,8460eb22e7024c92b3b3a7eb96785a73,越西县文琦租赁站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2769,missing_tax_company_supplier_pair_review,company;supplier,34265505e73048c78829147bd511b6ce,越西家全装饰建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2773,missing_tax_company_supplier_pair_review,company;supplier,243152f00c714b36be89ec087271c127,边巴扎西,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2785,missing_tax_company_supplier_pair_review,company;supplier,66b25b6060894f849c4459aeed966b70,遂宁市祥通建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2796,missing_tax_company_supplier_pair_review,company;supplier,98024f6811a94a0a9d6d548adbeaec5f,邛崃市一绿天下园艺场,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2800,missing_tax_company_supplier_pair_review,company;supplier,ec217940e71348639528f9adb941a89e,邢台恒牛机械制造有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2822,missing_tax_company_supplier_pair_review,company;supplier,8c56abf7c51e4aad8f13fa40e831eb30,郫县绿创园艺场,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2824,missing_tax_company_supplier_pair_review,company;supplier,bab8a2de81c24b5c8ab688c3e16630d2,郫都区尖峰石材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2831,missing_tax_company_supplier_pair_review,company;supplier,28fefbca4bab4014a11481f828db55e6,重庆三兴工程项目管理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2835,missing_tax_company_supplier_pair_review,company;supplier,bd65b53f39f3468dbbd4a19cc129e901,重庆中天大桥混凝土工程有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2836,missing_tax_company_supplier_pair_review,company;supplier,f1a5391f9d4848e19f4eaff528c3ae6b,重庆中林参天建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2837,missing_tax_company_supplier_pair_review,company;supplier,bc3a6e88e1ea4fd4b6b1180402fb1a5e,重庆中法供水有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2839,missing_tax_company_supplier_pair_review,company;supplier,a44dfa9548ce438692100b81526f74ad,重庆云信检查技术有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2840,missing_tax_company_supplier_pair_review,company;supplier,9c5178c83af8404cb5da91514a16c767,重庆交通大学工程设计研究院有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2841,missing_tax_company_supplier_pair_review,company;supplier,58a3417afac3446ea3e461e532c66706,重庆京渝电缆有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2843,missing_tax_company_duplicate_review,cooperat_company,39b3a507ebd34cde9f3e33f6598efcb4,重庆伟翰建筑设备租赁有限公司,,company,4,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2844,missing_tax_company_supplier_pair_review,company;supplier,cef8262581d64979b4c8d314360ab8fe,重庆供应商（补录用）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2845,missing_tax_company_supplier_pair_review,company;supplier,a255f12fdd874f56ae28f65f2d72f222,重庆信虔工程项目管理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2846,missing_tax_company_supplier_pair_review,company;supplier,f71b1d24057441ebb15df2bc03a080db,重庆信赖农牧科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2847,missing_tax_company_supplier_pair_review,company;supplier,9a3d7a69941849aaac3187526e1d1d47,重庆傲翔建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2848,missing_tax_company_supplier_pair_review,company;supplier,047284839de141bf837c948918d0818f,重庆光艳光电科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2849,missing_tax_company_duplicate_review,cooperat_company,19e0335b6730480c846881f7e26601ef,重庆兴农融资担保集团有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2854,missing_tax_company_supplier_pair_review,company;supplier,d2af1a526c104af7bdbee2651e532442,重庆凡鹏工程项目管理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2858,missing_tax_company_supplier_pair_review,company;supplier,e7048bbc323c4ab09d7ed8ab58e92358,重庆华恒远大建筑科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2861,missing_tax_company_supplier_pair_review,company;supplier,251267ce1f2746848884d1644ff16bff,重庆合胜混凝土有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2862,missing_tax_company_supplier_pair_review,company;supplier,fb0609565fda4d85ac468e94139faf48,重庆向远全过程工程咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2863,missing_tax_company_supplier_pair_review,company;supplier,63240dc3222e466dbbad4a6dc804f01c,重庆品众鑫商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2864,missing_tax_company_supplier_pair_review,company;supplier,43a58b6acb63486f9861b2739d5fabc9,重庆喆淞公路工程材料有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2865,missing_tax_company_supplier_pair_review,company;supplier,d83dbe290eaf4332ba90c6a90aef63fe,重庆四广建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2876,missing_tax_complex_merge_review,company;supplier,7c23a8dfe7a84ae1b9b861d8e06a0f92,重庆婷创机械设备租赁有限公司,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
2878,missing_tax_company_supplier_pair_review,company;supplier,43c6182c0cad46e9ad589f91ecd48081,重庆宏铭烽钢材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2880,missing_tax_company_supplier_pair_review,company;supplier,ddd978ae50f049ec9fd98c63484b5ad6,重庆富洲工程机械有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2885,missing_tax_company_duplicate_review,cooperat_company,44c97020ed7c4f4a98352c4b0249633a,重庆巴驿公共交通站场管理有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2886,missing_tax_company_supplier_pair_review,company;supplier,3b4014c2d8484cbe9b483ac1b40ab7ad,重庆市不动产融资担保有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2889,missing_tax_company_supplier_pair_review,company;supplier,bd2a384893fd47d4bf91f94c6407d917,重庆市北部新区环韵建材厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2896,missing_tax_complex_merge_review,company;supplier,4c45f1b43663468c88c920cfca6f1377,重庆市南川区财政局,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
2899,missing_tax_company_duplicate_review,cooperat_company,48bf6eebc71f4a07b5480465b75fb70a,重庆市城投路桥管理有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2903,missing_tax_company_supplier_pair_review,company;supplier,760a40928d79497e85f042e983f8a26d,重庆市永川区三英门窗厂,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2904,missing_tax_company_supplier_pair_review,company;supplier,3619a2a89ff2423b9a7cbc1b933d0d09,重庆市永川区中小企业融资担保有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2908,missing_tax_company_supplier_pair_review,company;supplier,0667139221794a13b180a27bf45ddcaf,重庆市永川区小岩子水泥制品销售有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2909,missing_tax_company_supplier_pair_review,company;supplier,5e0925b1ec354555b9653b94542707a0,重庆市永川区新窝建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2910,missing_tax_company_duplicate_review,cooperat_company,5BD0AE8570AB4EBD8C1FDB7B920E1B3D,重庆市永川区水利站,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2911,missing_tax_company_supplier_pair_review,company;supplier,badac8e7dbac4b1eab1b190cae345339,重庆市永川区财政局-何埂镇何埂小学校,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2913,missing_tax_company_supplier_pair_review,company;supplier,9d13951b6af5438ab108f9848597d0e0,重庆市江津区石门水泥有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2915,missing_tax_company_duplicate_review,cooperat_company,2e39fcd1bc9f4ec2aa22db2ccf8173c4,重庆市津璧建筑劳务有限公司,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2919,missing_tax_company_duplicate_review,cooperat_company,5FD43D6B998C4E8B8C808903F38A9B19,重庆市渝北区双龙水库管理所,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2922,missing_tax_company_supplier_pair_review,company;supplier,c0522e4ebf2c4cc8a95ece783b79a5f1,重庆市渝北区财政局,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2940,missing_tax_company_supplier_pair_review,company;supplier,8eaa1eb225a94e13aa2d5783cf5d249f,重庆市荣昌区兴荣市场管理服务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2947,missing_tax_company_supplier_pair_review,company;supplier,c9ee6af618dc4cbfb552f8243ad75640,重庆市铜梁区和信交通工程检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2949,missing_tax_company_duplicate_review,cooperat_company,dab85dbdd23e43b7971a610027f1fc7c,重庆市铜梁区太平镇人民政府,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2952,missing_tax_company_supplier_pair_review,company;supplier,50db2e48d69c48279043716d307405b8,重庆市鼎博广告有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2956,missing_tax_company_supplier_pair_review,company;supplier,bf8370e5288d456486c1027cb377bb76,重庆建路建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2957,missing_tax_company_supplier_pair_review,company;supplier,d6d38523b0124334bebb5d64d76e0f81,重庆弈洲工程机械租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2958,missing_tax_company_supplier_pair_review,company;supplier,5e61dd14f483438ea8764aa1175b473a,重庆张叶劳务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2959,missing_tax_company_supplier_pair_review,company;supplier,ed40aaa5978848d48896df1a69796712,重庆恩基建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2960,missing_tax_company_supplier_pair_review,company;supplier,780b4a042583405888b47da05904f4e6,重庆扬升建筑劳务有限公司（2）,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2963,missing_tax_company_supplier_pair_review,company;supplier,34e0ed14d1034ab1b2e561ab0867cfe7,重庆新嵘帆交通设施制造有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2964,missing_tax_company_supplier_pair_review,company;supplier,7170660dcea14bc8ac298a550ea9973c,重庆明润工程管理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2966,missing_tax_company_supplier_pair_review,company;supplier,62c5c1e056ae41baa2327bec59fbc1e2,重庆昱晨丰机械租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2968,missing_tax_company_duplicate_review,cooperat_company,3a2ed3df769a4566a50c206fa34ed5b7,重庆机场集团有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2970,missing_tax_company_duplicate_review,cooperat_company,902d4271d5a747bca16d91917ffd9086,重庆机场集团有限公司航空物流园发展分公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2972,missing_tax_company_supplier_pair_review,company;supplier,291846202da14ddca59775b05d2f4143,重庆永佳照明器材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2973,missing_tax_company_duplicate_review,cooperat_company,4a78382cf6b64eb084b1a8930a2aa59f,重庆汇尔固机电设备有限公司,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
2974,missing_tax_company_supplier_pair_review,company;supplier,58952184b82349e3ad46e12b7b71eb9e,重庆汇智康机械设备租赁有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2978,missing_tax_company_supplier_pair_review,company;supplier,8ddbe1d77df04138abbaaba2fb22df48,重庆浙奥家具有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2979,missing_tax_company_supplier_pair_review,company;supplier,98ccb7905623495e8dfafb35744c3a76,重庆浩洲工程担保有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2981,missing_tax_company_supplier_pair_review,company;supplier,beba4cf543e248fd9a165080d9bbfdc3,重庆渝宏鼎工程咨询有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2984,missing_tax_company_supplier_pair_review,company;supplier,636d382929654407a93ae1d8aeaf5a09,重庆玲智桐建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2986,missing_tax_complex_merge_review,company;supplier,6c2791b2ee6545feb5da21a93e789bde,重庆百宇?昌建筑工程有限公司,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
2987,missing_tax_company_supplier_pair_review,company;supplier,9688f77994e5445b8c6d8835c84449fa,重庆百宇禄昌建筑工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2989,missing_tax_company_supplier_pair_review,company;supplier,414a9d3a3af2474f8adebddcdb3a09a6,重庆福德兴电力设备有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2990,missing_tax_company_supplier_pair_review,company;supplier,50fff38dd77649339df73015417cbbd9,重庆福美涂商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2991,missing_tax_company_supplier_pair_review,company;supplier,c70819223f754660aa8b292278fc1d4f,重庆禹田建筑劳务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
2994,missing_tax_company_supplier_pair_review,company;supplier,f6b3b78d0b0e4d368e5f07f3bd4ba719,重庆筑能建设工程质量检测有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3001,missing_tax_company_supplier_pair_review,company;supplier,02ae8dbd5dec410b8841ba40c611f339,重庆轩恩建设工程有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3003,missing_tax_company_duplicate_review,cooperat_company,3bcca84b7b0643539adedaef375c715e,重庆迁源项目管理有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3004,missing_tax_company_supplier_pair_review,company;supplier,2ffabcf9f2b443e8adacce8af2046fb1,重庆迅凯建筑劳务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3005,missing_tax_company_supplier_pair_review,company;supplier,e57f50c16b9347f5a872d3d1da000387,重庆途昂商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3007,missing_tax_company_supplier_pair_review,company;supplier,03ab8039bde64748bf72da084547d2ab,重庆金仕高环保科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3008,missing_tax_company_supplier_pair_review,company;supplier,5c61ce67e87242c19afff06b9763fa4b,重庆金恩道建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3009,missing_tax_company_supplier_pair_review,company;supplier,5dad775d84024f79b907db09860e864a,重庆金盏鸿秀建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3010,missing_tax_company_supplier_pair_review,company;supplier,9634bda52d3346678665031905b8ea99,重庆铜梁共和水泥有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3013,missing_tax_company_supplier_pair_review,company;supplier,cfab843f63a5495cb39c7817a377c3be,重庆铸合欣工程担保有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3019,missing_tax_company_supplier_pair_review,company;supplier,d6997518b29846609e591af0e26f7d58,重庆鹤龙商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3022,missing_tax_company_supplier_pair_review,company;supplier,d3d171abdbe04be8a9d0f5002257e9fe,金品冠科技集团有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3026,missing_tax_company_supplier_pair_review,company;supplier,2104cb3b7af9480c88c4a38fdc86fbf1,金牛区中鼎源鑫建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3029,missing_tax_company_supplier_pair_review,company;supplier,f374bdc278264df2a624dee4c9271a29,金牛区荣大宇五金经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3031,missing_tax_company_supplier_pair_review,company;supplier,09efe4a72c8e4ee0b91d0e8b7777e24a,金牛区铮宏信达建材经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3036,missing_tax_company_duplicate_review,cooperat_company,3097D72E8FF94F75AC4CB725C11E2CE0,金阳县交通运输局,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3037,missing_tax_company_duplicate_review,cooperat_company,7c022a0a14164ba3a64e66b991d3192a,金阳县人力资源和社会保障局,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3038,missing_tax_company_supplier_pair_review,company;supplier,3d07e04a406447b2b129afa294ed8eee,金阳县和锐石油有限责任公司城南加油站,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3039,missing_tax_company_supplier_pair_review,company;supplier,4ace41138b2f4e3d904e71dcf5d8eb92,金阳县永乐商贸有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3040,missing_tax_company_duplicate_review,cooperat_company,5a31e9a7aa664363b14672e7f81a4d4d,金阳县财政局国库集中支付中心,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3041,missing_tax_company_supplier_pair_review,company;supplier,9c3ae73783754629ba9a4231cf89d905,金阳县金鹏塑窗,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3043,missing_tax_company_supplier_pair_review,company;supplier,153ce918389544278f839b1d3dad1467,金阳铭生砂石建材有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3051,missing_tax_company_supplier_pair_review,company;supplier,0c79c74f73144d1bae91b336fc775a7a,铜梁区力诚自动化设备经营部,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3052,missing_tax_complex_merge_review,company;supplier,0301a873ce234ed58cef350a23b9c0d4,铜梁区春林建筑设备租赁站,,company;supplier,4,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
3054,missing_tax_company_duplicate_review,cooperat_company,13fecb61f11343e0aa2a186562efb874,锦泰财产保险股份有限公司,,company,6,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3058,missing_tax_company_supplier_pair_review,company;supplier,5bfc5ecd24bf446a9615e65c517555e1,锦泰财险德阳分公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3068,missing_tax_company_duplicate_review,cooperat_company,4fa80264ab8d41c297b3b8cfbf6ab753,阳光财产保险股份有限公司绵阳中心支公司,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3070,missing_tax_company_supplier_pair_review,company;supplier,77c7653185b84c53968ba8ada6305bb8,阳光财产保险股份有限公司重庆市涪陵中心支公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3072,missing_tax_company_duplicate_review,cooperat_company,4bee981f5abc41c48b2c9d58b6ae468b,阳光财产保险股份有限公司阿克苏中心支公司,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3077,missing_tax_company_supplier_pair_review,company;supplier,22a398e1c2e842c6bad7c3c2ea4c9f2d,阿卜来提·阿卜杜热扎克,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3129,missing_tax_company_supplier_pair_review,company;supplier,ad59aaf2abc54a4f924546bf95d74382,雅安乾新招投标代理有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3136,missing_tax_complex_merge_review,company;supplier,3944d3c4da664431ad7a9b44e5fbdeb0,零星发票,,company;supplier,5,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_complex_merge_review
3137,missing_tax_company_duplicate_review,cooperat_company,0e388cec3d2e4b6e8a5cdcd365773252,零星材料,,company,9,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3143,missing_tax_company_duplicate_review,cooperat_company,1e70b387915241939e654532997f08cd,零星材料费,,company,3,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3153,missing_tax_company_supplier_pair_review,company;supplier,1e17057edbe24f9ab77a6416e6d98712,雷波登峰建材科技有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3155,missing_tax_company_supplier_pair_review,company;supplier,d6faf4a91bb846cf913593dd2280647d,青岛海德鑫能源有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3160,missing_tax_company_supplier_pair_review,company;supplier,cd0566d4d4f645bb9b89afcb0cf899c1,青海省建筑建材科学研究院有限责任公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3162,missing_tax_company_duplicate_review,cooperat_company,d6ff7c74e74f46c089c17b979561f20b,青海省玉树公路路政执法支队,,company,2,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
3163,missing_tax_company_supplier_pair_review,company;supplier,0f707619df3e4e7780e265dcaa74cc9a,青海融通汇达劳务服务有限公司,,company;supplier,2,missing_tax_number;deduplicated_group_not_create_only;non_primary_partner_source,missing_tax_company_supplier_pair_review
3168,missing_tax_company_duplicate_review,cooperat_company,0b3e6a9aa83947a69c510386c4d61e70,青白江华茂盛世建材经营部,,company,5,missing_tax_number;deduplicated_group_not_create_only,missing_tax_company_duplicate_review
